% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Bolton,Arsenal,2,2,0,0,17,8,11,7,15,16,10,4,2,2,1,0,5,3.6,1.571,5,3.5,1.57,5,3.3,1.61,D
Charlton,Southampton,2,1,1,0,14,14,10,6,15,12,7,10,1,1,0,0,2.2,3.25,2.8,2.25,3.25,2.75,2.25,3.2,2.75,H
Chelsea,Fulham,1,1,1,0,11,7,5,5,9,11,9,2,3,2,0,0,1.4,4,6.5,1.36,4,7.5,1.36,4,7,D
Everton,AstonVilla,2,1,0,0,11,15,8,10,10,13,8,6,0,1,0,0,1.8,3.25,4,1.8,3.25,4,1.72,3.25,4.2,H
Leeds,Blackburn,2,3,1,1,15,10,9,5,12,18,11,6,2,1,0,0,2,3.4,3,2,3.25,3.25,2.1,3.5,2.75,A
Sunderland,Newcastle,0,1,0,1,12,18,8,9,20,18,6,8,4,4,0,0,4.5,3.4,1.667,4.5,3.4,1.67,5,3.3,1.61,A
WestBrom,Liverpool,0,6,0,1,9,18,5,14,12,6,4,3,1,1,0,0,5,3.6,1.571,6,3.5,1.5,6,3.75,1.44,A
ManCity,WestHam,0,1,0,0,16,11,5,7,10,11,11,6,1,1,0,0,2.2,3.4,2.75,2.2,3.25,2.8,2.1,3.5,2.75,A
Tottenham,ManUnited,0,2,0,0,6,20,3,15,11,11,5,8,0,0,0,0,5,3.4,1.615,5,3.5,1.57,5.5,3.4,1.53,A
AstonVilla,Sunderland,1,0,0,0,11,11,4,7,11,13,12,6,0,1,0,0,1.4,3.75,7.5,1.4,3.75,7.5,1.33,4,8,H
Blackburn,WestBrom,1,1,1,0,13,13,7,7,14,16,7,2,2,1,0,0,1.286,4.5,9,1.25,4.5,10,1.25,5,8,D
Fulham,Everton,2,0,2,0,13,16,6,8,14,13,6,9,1,1,0,0,2.4,3.2,2.6,2.38,3.4,2.5,2.4,3.25,2.5,H
Liverpool,ManCity,1,2,0,0,8,6,6,3,9,17,8,4,2,2,0,0,1.333,4.333,7.5,1.36,4,7.5,1.28,4.5,8,A
ManUnited,Charlton,4,1,3,1,21,4,14,2,6,10,11,3,0,1,0,0,1.143,6.5,12,1.17,5.5,13,1.14,6,12,H
Middlesbrough,Tottenham,5,1,3,0,26,6,16,4,15,9,8,3,0,2,0,1,2.1,3.25,3,1.83,3.25,3.75,1.9,3.25,3.4,H
Newcastle,Birmingham,1,0,1,0,18,4,9,2,14,12,8,4,0,2,0,1,1.4,3.75,7.5,1.4,3.75,7.5,1.36,4,7,H
Southampton,Bolton,0,0,0,0,10,10,4,2,19,9,7,3,3,2,0,0,2.375,3.6,2.375,2.4,3.5,2.4,2.4,3.25,2.5,D
WestHam,Chelsea,1,0,0,0,11,8,7,3,12,15,10,8,3,1,0,0,2.5,3.4,2.375,2.63,3.4,2.25,2.62,3.5,2.2,H
Arsenal,Leeds,2,3,1,1,33,11,17,6,16,16,6,2,2,1,0,0,1.3,4.5,8,1.36,4,7.5,1.3,4.5,7.5,A
Arsenal,Southampton,6,1,5,1,16,13,13,5,12,16,6,10,1,1,0,0,1.444,3.75,6.5,1.5,3.5,6.5,1.44,3.6,6.5,H
Birmingham,WestHam,2,2,0,0,10,16,7,10,18,11,6,7,1,1,0,0,3.25,3.5,1.909,3.25,3.5,1.91,3.2,3.5,1.9,D
Bolton,Middlesbrough,2,1,2,0,13,6,6,3,18,18,6,5,3,2,0,1,1.571,3.6,5,1.57,3.6,5,1.57,3.5,5,H
Charlton,Fulham,0,1,0,1,10,17,4,7,13,14,2,4,2,3,1,0,2.1,3.25,3,2,3.25,3.25,1.9,3.25,3.4,A
Chelsea,Liverpool,2,1,2,1,13,5,6,3,17,13,4,3,3,1,0,1,2.375,3,2.75,2.25,3.25,2.75,2.5,2.8,2.75,H
Everton,ManUnited,1,2,1,1,8,17,4,12,16,15,6,6,5,3,0,0,2.5,3.4,2.375,2.5,3.4,2.38,2.6,3.4,2.25,A
Leeds,AstonVilla,3,1,1,1,11,18,5,6,18,14,1,8,0,1,0,0,1.833,3.25,3.75,1.8,3.4,3.75,1.8,3.3,3.75,H
ManCity,Southampton,0,1,0,1,17,6,7,3,14,14,10,4,3,4,0,0,1.615,3.4,5,1.53,3.5,5.5,1.61,3.5,4.5,A
Sunderland,Arsenal,0,4,0,2,7,20,3,13,16,12,6,10,1,0,0,0,5,3.4,1.615,5,3.4,1.62,4.2,3.5,1.66,A
Tottenham,Blackburn,0,4,0,2,11,13,7,9,9,12,6,3,1,1,1,0,2.5,3.5,2.3,2.63,3.4,2.25,2.62,3.5,2.2,A
WestBrom,Newcastle,2,2,0,1,8,14,3,9,9,8,2,8,0,0,0,0,4,3.5,1.727,3.75,3.4,1.8,3.75,3.3,1.8,D
Charlton,Everton,1,2,0,0,8,12,4,9,0,0,4,4,15,17,2,1,0,3,0,1.83,3.2,3.75,2,3.25,3.25,A
Derby,Blackburn,2,1,1,0,7,14,3,4,0,0,4,10,14,15,3,1,1,0,0,2.25,3.2,2.75,2.25,3.25,2.75,H
Leeds,Southampton,2,0,0,0,16,11,6,6,1,0,10,3,16,24,3,2,1,2,0,1.44,3.6,6.5,1.4,4,6.5,H
Leicester,Bolton,0,5,0,4,6,18,1,8,0,0,3,5,21,17,4,0,4,3,0,1.73,3.4,4,1.83,3.4,3.6,A
Liverpool,WestHam,2,1,1,1,9,3,6,3,1,0,5,3,13,12,0,6,1,5,0,1.4,3.75,7,1.36,4.33,6.5,H
Middlesbrough,Arsenal,0,4,0,1,6,14,2,9,0,0,2,6,13,19,4,0,2,3,1,3,3.2,2.1,3,3.25,2.1,A
Sunderland,Ipswich,1,0,1,0,12,10,6,4,0,0,1,1,22,20,5,5,0,1,0,2,3.2,3.2,1.91,3.4,3.4,H
Tottenham,AstonVilla,0,0,0,0,8,11,2,2,1,1,6,5,12,17,1,3,3,2,0,2,3.2,3.2,2,3.25,3.25,D
Chelsea,Newcastle,1,1,1,0,13,9,8,3,0,0,12,7,19,20,2,3,3,4,0,1.5,3.25,6.5,1.57,3.6,5,D
ManUnited,Fulham,3,2,1,1,12,8,6,5,1,0,6,4,17,19,10,3,0,1,0,1.28,4.5,8,1.29,4.5,8.5,H
Everton,Tottenham,1,1,0,1,18,7,11,2,1,0,8,0,15,12,3,1,3,2,0,2.2,3.25,2.75,2.2,3.25,2.8,D
Arsenal,Leeds,1,2,1,1,14,5,5,2,0,0,10,2,28,29,2,2,4,5,0,1.8,3.2,4,1.83,3.4,3.6,A
Bolton,Middlesbrough,1,0,1,0,13,11,3,4,0,0,5,2,19,16,4,6,1,1,0,2.2,3.25,2.75,2.1,3.25,3,H
Ipswich,Derby,3,1,1,0,30,2,18,2,0,0,19,2,21,14,2,5,0,3,0,1.67,3.25,4.5,1.67,3.4,4.5,H
Blackburn,ManUnited,2,2,0,1,12,18,5,7,2,2,3,8,18,16,4,7,2,1,1,4.5,3.5,1.61,4.5,3.4,1.67,D
Fulham,Sunderland,2,0,0,0,13,8,5,3,0,0,8,9,18,20,3,4,0,2,0,2.37,3.2,2.6,2.1,3.25,3,H
Arsenal,Leicester,4,0,2,0,20,2,11,0,0,0,9,0,14,20,3,1,1,4,1,1.25,4.5,10,1.25,5,8.5,H
Blackburn,Tottenham,2,1,1,0,12,12,7,5,1,0,3,6,14,11,4,6,1,1,0,2.25,3.2,2.75,2.25,3.25,2.75,H
Everton,Middlesbrough,2,0,1,0,7,5,5,1,0,0,3,6,25,23,4,3,2,1,0,2.1,3.2,3,1.91,3.25,3.5,H
Fulham,Derby,0,0,0,0,10,9,1,2,0,0,11,3,12,14,0,2,2,3,0,1.5,3.4,6,1.62,3.6,4.5,D
Ipswich,Charlton,0,1,0,0,17,13,11,6,0,0,6,1,22,20,0,7,2,6,0,1.61,3.25,5,1.73,3.25,4.33,A
Southampton,Chelsea,0,2,0,1,8,7,2,2,0,0,6,2,13,18,6,5,0,1,0,2.75,3.2,2.25,2.88,3.4,2.1,A
WestHam,Leeds,0,0,0,0,11,10,3,4,0,0,5,8,19,14,3,4,3,2,0,3.2,3.2,2,3.25,3.25,2,D
AstonVilla,ManUnited,1,1,1,0,11,13,4,7,0,0,5,5,9,12,4,4,0,2,0,4,3.2,1.8,3.75,3.4,1.8,D
Newcastle,Sunderland,1,1,1,1,16,6,6,3,0,0,10,4,19,18,2,2,2,2,0,2.2,3.2,2.8,2.2,3.25,2.8,D
Bolton,Liverpool,2,1,1,0,11,18,4,7,0,0,4,6,13,11,3,4,2,2,0,4.33,3.4,1.67,5,3.5,1.57,H
Chelsea,Arsenal,1,1,1,1,10,14,5,11,0,0,5,6,20,20,1,3,1,5,1,2.4,3.25,2.5,2.5,3.2,2.5,D
Derby,WestHam,0,0,0,0,6,10,3,4,0,1,3,4,22,19,3,1,5,2,0,2.2,3.25,2.75,2.2,3.25,2.8,D
Leeds,Bolton,0,0,0,0,11,8,6,4,0,0,7,5,13,17,7,0,1,1,0,1.44,3.6,6.5,1.5,3.5,6,D
Leicester,Ipswich,1,1,0,1,12,13,7,9,0,0,6,3,26,24,2,2,3,3,1,2.6,3.2,2.37,2.62,3.4,2.25,D
Liverpool,AstonVilla,1,3,0,1,12,10,7,7,0,0,7,0,19,14,1,2,3,1,1,1.57,3.25,5.5,1.5,3.5,6,A
ManUnited,Everton,4,1,2,0,18,5,9,1,1,2,6,2,7,11,1,3,0,1,0,1.36,3.75,8,1.3,4.5,8,H
Middlesbrough,Newcastle,1,4,1,1,8,8,4,5,0,0,3,3,15,17,4,4,1,3,1,2.5,2.87,2.62,2.38,3.25,2.6,A
Sunderland,Blackburn,1,0,0,0,11,10,4,4,0,0,4,10,9,14,3,1,2,3,0,1.73,3.2,4.33,1.91,3.4,3.4,H
Charlton,Fulham,1,1,1,1,7,16,4,5,0,0,5,6,22,12,0,2,2,1,0,2.5,3.25,2.4,2.5,3.2,2.5,D
Tottenham,Southampton,2,0,0,0,18,15,6,6,1,0,3,3,15,16,3,4,0,0,0,1.8,2.87,4.5,1.62,3.6,4.5,H
Bolton,Southampton,0,1,0,0,4,10,0,6,2,0,3,2,11,19,4,4,1,1,0,1.91,3.25,3.4,1.73,3.5,4,A
Derby,Leicester,2,3,1,1,15,12,9,6,0,1,8,8,16,23,1,1,5,3,0,1.91,3.2,3.5,1.83,3.4,3.6,A
Everton,Liverpool,1,3,1,2,11,13,5,9,0,0,4,2,16,13,0,2,0,1,0,2.8,3.2,2.2,2.75,3.25,2.25,A
Fulham,Arsenal,1,3,0,1,6,11,3,6,0,0,4,5,18,20,3,0,3,4,0,2.75,3.2,2.25,2.8,3.25,2.2,A
Middlesbrough,WestHam,2,0,2,0,13,5,5,1,0,0,8,1,16,23,2,3,2,3,0,2.25,3.2,2.75,2.25,3.4,2.62,H
Newcastle,ManUnited,4,3,2,1,15,10,8,7,0,0,8,5,17,16,3,4,2,1,0,4,3.2,1.8,3.25,3.25,2,H
AstonVilla,Sunderland,0,0,0,0,8,4,3,2,0,0,10,3,20,25,1,3,0,4,0,1.91,3.2,3.5,1.83,3.4,3.6,D
Charlton,Leeds,0,2,0,1,9,20,4,9,0,1,8,9,13,14,2,1,2,1,1,3,3.2,2.1,3.4,3.4,1.91,A
Ipswich,Blackburn,1,1,1,0,20,6,10,4,1,0,6,13,8,15,0,3,3,1,0,1.83,3.2,3.75,1.83,3.25,3.75,D
Tottenham,Chelsea,2,3,0,1,11,6,4,4,1,0,6,6,10,12,1,3,1,4,0,2.5,3.25,2.4,2.5,3.2,2.5,A
Leicester,Middlesbrough,1,2,1,0,10,13,5,6,0,2,4,2,19,15,4,3,0,1,0,2.2,3.25,2.87,2.2,3.4,2.75,A
Blackburn,Bolton,1,1,0,0,20,10,8,5,1,0,10,2,14,15,6,2,0,4,0,1.8,3.2,4,1.91,3.4,3.4,D
Sunderland,Tottenham,1,2,0,1,14,13,8,6,0,0,11,4,9,14,4,3,1,2,0,1.83,3.2,3.75,1.83,3.4,3.6,A
Arsenal,Bolton,1,1,0,0,23,7,12,4,1,0,17,0,9,11,7,1,1,1,0,1.25,4.5,10,1.33,4.33,7.5,D
Blackburn,Everton,1,0,1,0,13,14,6,7,1,1,5,4,18,17,5,4,1,2,0,2.1,3.2,3,1.91,3.4,3.4,H
Leicester,Fulham,0,0,0,0,12,6,5,2,0,0,4,4,15,21,1,0,2,2,0,2.75,3.25,2.2,2.62,3.2,2.38,D
Liverpool,Tottenham,1,0,0,0,14,11,6,5,1,0,2,5,12,9,3,1,0,1,0,1.44,3.6,6.5,1.5,3.5,6,H
ManUnited,Ipswich,4,0,2,0,13,8,8,1,0,0,8,4,14,17,7,4,0,1,0,1.33,4,8,1.3,4.5,8,H
Sunderland,Charlton,2,2,0,1,22,13,13,5,0,0,9,8,20,13,0,4,2,3,0,1.61,3.25,5,1.67,3.4,4.5,D
Chelsea,Middlesbrough,2,2,2,0,8,4,3,2,0,0,8,2,17,15,0,4,4,1,0,1.44,3.6,6.5,1.44,3.75,6.5,D
Leeds,Derby,3,0,1,0,19,9,10,2,0,0,9,3,26,17,2,4,1,2,0,1.33,4,8,1.33,4.33,7.5,H
WestHam,Newcastle,3,0,1,0,17,8,9,5,0,0,10,7,20,17,5,5,3,0,0,2.5,3.25,2.4,2.5,3.2,2.5,H
Southampton,AstonVilla,1,3,1,2,12,11,4,5,0,1,2,3,15,18,0,4,1,2,1,2.75,3.2,2.25,2.62,3.2,2.38,A
Newcastle,Leicester,1,0,1,0,12,2,6,2,0,0,10,1,17,27,5,5,2,3,0,1.57,3.25,5.5,1.5,3.5,6,H
Bolton,Sunderland,0,2,0,0,15,14,8,7,0,0,8,4,10,13,5,11,1,1,0,2.62,2.87,2.5,2.25,3.25,2.75,A
Charlton,Leicester,2,0,1,0,14,9,12,6,1,0,4,4,12,11,4,2,1,2,1,1.83,3.2,3.75,1.83,3.5,3.5,H
Derby,Arsenal,0,2,0,1,7,11,5,6,0,0,2,5,18,19,4,3,3,3,0,3.5,3.2,1.91,3.6,3.4,1.83,A
Everton,WestHam,5,0,1,0,18,15,11,5,0,1,8,4,15,8,0,4,0,0,0,1.91,3.2,3.5,2,3.25,3.25,H
Middlesbrough,Southampton,1,3,0,0,5,8,3,4,1,1,6,0,16,17,4,3,0,1,0,1.73,3.4,4,1.73,3.5,4,A
Tottenham,ManUnited,3,5,3,0,7,18,3,9,0,0,4,7,16,10,3,2,3,3,0,3,3.2,2.1,3.4,3.4,1.91,A
AstonVilla,Blackburn,2,0,0,0,5,4,2,1,0,1,2,8,9,15,3,4,2,2,0,1.61,3.25,5,1.8,3.25,4,H
Fulham,Chelsea,1,1,0,1,4,9,1,3,0,1,5,7,5,14,5,0,1,4,0,2.6,3.2,2.37,2.5,3.4,2.38,D
Ipswich,Leeds,1,2,1,0,11,11,6,7,1,0,10,8,8,8,0,11,0,1,0,3,3.2,2.1,3.25,3.25,2,A
Newcastle,Liverpool,0,2,0,1,7,6,3,2,0,0,7,0,14,23,3,5,1,4,0,2.6,3.2,2.37,2.75,3.25,2.25,A
Bolton,Newcastle,0,4,0,1,9,15,3,8,0,1,7,8,10,9,2,6,2,2,1,2.4,3.25,2.5,2.5,3.2,2.5,A
Charlton,Middlesbrough,0,0,0,0,8,11,4,4,0,0,13,4,14,13,6,0,2,1,0,2,3.2,3.2,1.91,3.25,3.5,D
Chelsea,Leicester,2,0,2,0,22,8,10,2,1,0,5,3,9,13,1,5,0,0,0,1.33,4,8,1.36,4.33,6.5,H
Ipswich,Everton,0,0,0,0,7,9,4,6,0,0,8,6,8,5,4,7,0,1,0,2.2,3.2,2.8,2,3.25,3.25,D
Liverpool,Leeds,1,1,0,1,10,9,2,3,1,0,6,4,11,14,0,2,3,2,0,?,?,?,2.1,3.25,3,D
Southampton,Arsenal,0,2,0,1,3,21,0,8,0,2,1,6,15,9,2,7,2,1,1,4.33,3.2,1.73,4,3.4,1.73,A
Sunderland,ManUnited,1,3,0,1,15,13,7,8,1,2,3,4,12,15,1,8,0,0,0,3.2,3.2,2,3.4,3.4,1.91,A
AstonVilla,Fulham,2,0,0,0,9,11,3,3,0,0,5,2,9,8,3,0,1,1,0,1.8,3.2,4,1.8,3.25,4,H
Blackburn,WestHam,7,1,3,1,24,12,14,5,0,0,7,7,8,6,2,0,1,3,0,1.8,3.2,4,1.8,3.4,3.75,H
Tottenham,Derby,3,1,2,1,24,8,12,6,1,0,16,2,11,6,3,2,0,2,0,1.5,3.4,6,1.53,3.5,5.5,H
Arsenal,Blackburn,3,3,0,1,18,9,11,5,0,0,5,4,13,20,5,8,1,2,0,1.3,4.33,8,1.33,4.33,7.5,D
Derby,Charlton,1,1,1,0,10,11,5,7,0,0,5,5,12,11,7,5,3,0,0,2.37,3.2,2.6,2.38,3.2,2.6,D
Everton,AstonVilla,3,2,1,0,10,11,6,3,0,0,8,4,15,14,5,5,0,1,0,2.4,3.25,2.5,2.5,3.2,2.5,H
Leicester,Liverpool,1,4,0,3,8,12,3,6,0,0,6,6,11,13,1,1,1,2,0,4.5,3.25,1.67,4.33,3.25,1.73,A
ManUnited,Bolton,1,2,1,1,13,7,6,2,0,0,8,0,11,6,4,7,0,0,0,1.17,5.5,12,1.2,5.5,10,A
WestHam,Southampton,2,0,0,0,20,10,8,3,1,0,10,7,16,16,3,1,0,1,0,1.91,3.2,3.5,2,3.25,3.25,H
Fulham,Ipswich,1,1,1,0,7,6,3,2,0,0,3,3,25,17,3,9,2,3,1,1.73,3.4,4,1.8,3.25,4,D
Leeds,Chelsea,0,0,0,0,18,14,12,6,0,1,10,8,20,17,0,0,2,3,0,1.8,3.2,4,1.8,3.25,4,D
Newcastle,Tottenham,0,2,0,2,8,9,3,3,0,1,7,2,16,10,6,3,2,1,0,1.83,3.2,3.75,1.83,3.4,3.6,A
Middlesbrough,Sunderland,2,0,2,0,7,15,5,5,0,0,4,5,18,16,5,3,1,2,1,2.5,2.87,2.62,2.2,3.25,2.8,H
AstonVilla,Charlton,1,0,1,0,16,4,6,0,0,0,3,4,6,8,1,5,0,0,0,1.57,3.5,5,1.62,3.4,5,H
Southampton,Ipswich,3,3,2,1,11,10,6,5,0,0,4,7,14,5,2,0,2,1,0,2.4,3.25,2.5,2.25,3.25,2.75,D
WestHam,Chelsea,2,1,2,1,10,15,4,5,0,1,1,8,11,6,1,4,0,0,0,3,3.2,2.1,2.8,3.25,2.2,H
AstonVilla,Bolton,3,2,2,1,10,9,7,5,0,0,6,2,13,16,8,3,2,3,0,1.57,3.25,5.5,1.62,3.4,5,H
Charlton,Liverpool,0,2,0,2,14,5,4,4,0,0,13,1,12,13,2,5,0,1,0,3.75,3.25,1.8,3.75,3.4,1.8,A
Everton,Newcastle,1,3,0,1,18,6,8,4,0,0,13,3,8,15,3,1,1,2,0,2,3.2,3.2,2.1,3.25,3,A
Fulham,Southampton,2,1,2,1,19,11,5,5,0,0,6,4,8,14,0,4,0,2,0,1.67,3.25,4.5,1.62,3.6,4.5,H
ManUnited,Leeds,1,1,0,0,18,12,6,6,1,0,6,2,16,15,0,4,3,3,0,1.73,3.4,4,1.8,3.25,4,D
Sunderland,Arsenal,1,1,0,1,10,14,6,5,0,1,7,6,12,22,5,3,3,3,0,3.5,3.2,1.91,3.75,3.4,1.8,D
Tottenham,Middlesbrough,2,1,0,1,10,8,4,3,1,0,8,5,11,12,6,7,0,0,0,1.5,3.4,6,1.62,3.6,4.5,H
Derby,Chelsea,1,1,1,0,13,19,8,8,0,1,4,10,14,11,7,4,1,4,0,4.33,3.2,1.73,4.5,3.2,1.73,D
Ipswich,WestHam,2,3,0,1,12,12,8,4,0,1,8,9,16,11,1,2,2,2,0,1.91,3.25,3.4,1.91,3.25,3.5,A
Blackburn,Leicester,0,0,0,0,12,10,3,5,0,0,7,1,11,7,3,3,6,2,0,1.44,3.6,6.5,1.5,3.5,6,D
Bolton,Everton,2,2,1,1,16,11,8,6,0,0,9,3,13,13,2,7,4,2,1,2.2,3.25,2.75,2.2,3.25,2.8,D
Leicester,Sunderland,1,0,0,0,9,11,5,4,0,0,7,7,13,20,2,3,1,3,0,2.6,3.2,2.37,2.62,3.2,2.38,H
Middlesbrough,Derby,5,1,0,0,11,6,7,4,1,1,6,4,10,12,4,9,0,1,0,1.73,3.2,4.33,1.73,3.25,4.33,H
Newcastle,AstonVilla,3,0,1,0,17,10,7,2,1,0,13,8,15,7,2,0,0,3,0,2.37,3.2,2.6,2.38,3.2,2.6,H
Southampton,Blackburn,1,2,1,1,16,6,6,5,1,0,10,4,19,18,3,5,1,1,0,2.4,3.25,2.5,2.5,3.2,2.5,A
WestHam,Fulham,0,2,0,1,12,14,6,6,1,0,10,8,13,18,3,0,1,3,0,2,3.2,3.2,2.1,3.25,3,A
Arsenal,Charlton,2,4,1,2,26,9,12,4,2,1,4,6,9,11,2,6,3,2,0,1.33,4,8,1.29,4.5,8.5,A
Chelsea,Ipswich,2,1,1,0,15,7,6,3,0,0,5,6,12,17,2,1,0,2,0,1.4,3.75,7,1.4,4,6.5,H
Leeds,Tottenham,2,1,0,0,20,11,9,4,1,0,7,3,9,15,4,1,1,3,0,1.61,3.25,5,1.53,3.5,5.5,H
Liverpool,ManUnited,3,1,2,0,8,10,5,3,0,0,1,1,9,13,3,1,0,0,0,2.37,2.87,2.8,?,?,?,H
AstonVilla,Middlesbrough,0,0,0,0,8,11,5,2,1,1,5,3,16,9,7,3,1,2,0,1.57,3.25,5.5,1.62,3.4,5,D
Blackburn,Liverpool,1,1,0,1,5,5,5,2,0,0,6,3,17,10,3,5,2,0,0,3.2,3.2,2,3.25,3.25,2,D
Derby,Southampton,1,0,1,0,9,8,3,4,0,1,7,6,13,13,4,2,0,1,0,2.2,3.25,2.75,2,3.25,3.25,H
Fulham,Newcastle,3,1,2,0,8,7,8,1,0,0,4,4,10,18,0,2,0,6,0,2.1,3.2,3,2.25,3.25,2.75,H
ManUnited,Leicester,2,0,1,0,14,8,7,4,2,1,10,4,10,10,6,2,2,1,0,1.25,4.5,10,1.2,5.5,10,H
Tottenham,Arsenal,1,1,0,0,9,5,4,5,1,0,9,6,18,16,2,6,2,1,0,2.5,2.87,2.62,2.6,3,2.5,D
Everton,Chelsea,0,0,0,0,12,14,4,7,0,1,8,4,11,11,2,1,1,3,0,2.6,3.2,2.37,2.6,3.2,2.38,D
Ipswich,Bolton,1,2,1,2,8,10,4,5,2,0,12,2,8,16,2,1,0,2,0,?,?,?,2,3.25,3.25,A
Sunderland,Leeds,2,0,0,0,12,12,5,6,1,0,5,3,25,11,3,5,1,3,0,3,3.2,2.1,3.4,3.4,1.91,H
Charlton,WestHam,4,4,2,2,18,11,9,7,0,0,13,4,8,13,2,0,1,2,0,2.25,3.2,2.75,2.2,3.25,2.8,D
Bolton,Fulham,0,0,0,0,11,7,5,1,0,0,2,3,11,9,6,3,1,1,0,2.25,3.2,2.75,2.38,3.2,2.6,D
Chelsea,Blackburn,0,0,0,0,14,8,8,2,0,0,7,3,13,7,1,9,0,2,0,1.61,3.25,5,1.57,3.6,5,D
Leicester,Everton,0,0,0,0,8,8,7,3,0,0,7,2,18,21,1,3,2,1,0,2.5,2.87,2.62,2.38,3.2,2.6,D
Newcastle,Derby,1,0,1,0,17,8,10,4,0,0,8,6,10,14,3,6,1,2,0,1.44,3.6,6.5,1.44,3.75,6.5,H
Southampton,Charlton,1,0,0,0,15,7,8,4,0,1,10,5,10,16,4,2,0,1,0,2.4,3.25,2.5,2.25,3.25,2.75,H
WestHam,Tottenham,0,1,0,0,10,10,6,3,0,3,4,2,18,13,1,15,2,2,0,2.6,3.2,2.37,2.5,3.2,2.5,A
Arsenal,ManUnited,3,1,0,1,14,2,10,1,0,0,11,2,12,19,1,4,2,3,0,2.37,3.2,2.6,?,?,?,H
Leeds,AstonVilla,1,1,1,1,16,15,9,8,1,0,7,6,15,15,1,1,2,2,1,1.67,3.25,4.5,1.8,3.4,3.75,D
Liverpool,Sunderland,1,0,1,0,7,12,3,5,0,0,4,3,9,12,6,1,1,3,1,1.5,3.4,6,1.4,3.75,7.5,H
Middlesbrough,Ipswich,0,0,0,0,9,11,4,3,0,2,3,5,5,8,2,2,0,0,0,1.67,3.25,4.5,1.67,3.4,4.5,D
AstonVilla,Leicester,0,2,0,1,11,6,7,4,0,0,7,8,8,14,0,3,0,4,1,1.5,3.4,6,1.5,3.4,6.5,A
Blackburn,Middlesbrough,0,1,0,1,14,8,4,5,1,0,7,3,8,9,5,2,1,2,0,1.8,3.2,4,1.83,3.25,3.75,A
Charlton,Newcastle,1,1,0,0,15,12,7,6,0,1,3,7,7,11,3,4,1,2,0,2.37,3.2,2.6,2.5,3.2,2.5,D
Derby,Liverpool,0,1,0,1,12,7,4,5,0,0,5,9,9,14,5,5,1,2,0,4.5,3.5,1.61,4.5,3.4,1.67,A
Ipswich,Arsenal,0,2,0,1,7,7,2,3,0,0,12,5,4,9,0,3,0,2,0,4.33,3.2,1.73,4,3.25,1.8,A
ManUnited,Chelsea,0,3,0,1,12,14,5,5,0,1,7,2,9,16,5,4,2,3,0,1.61,3.25,5,1.62,3.4,5,A
Sunderland,WestHam,1,0,0,0,15,10,6,5,0,1,3,3,12,16,5,4,3,0,0,1.73,3.2,4.33,1.83,3.25,3.75,H
Everton,Southampton,2,0,0,0,13,10,7,4,0,0,5,6,19,13,3,2,0,1,0,1.8,3.2,4,1.73,3.25,4.33,H
Fulham,Leeds,0,0,0,0,13,6,5,5,1,0,5,5,11,21,2,2,1,2,0,2.6,3.2,2.37,2.62,3.2,2.38,D
Tottenham,Bolton,3,2,0,1,14,9,6,6,1,0,5,6,10,14,6,7,0,2,0,1.57,3.5,5,1.57,3.6,5,H
