% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Blackburn,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.91,3.2,3.5,1.909,3.25,3.5,H
Charlton,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,5.5,3.6,1.5,5,3.6,1.571,A
Derby,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,2,3.2,3.2,2.1,3.25,3,A
Everton,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1.8,3.2,4,1.8,3.4,3.75,H
Fulham,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.1,3.2,3,2.2,3.25,2.8,A
Ipswich,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.87,3.4,2.1,2.875,3.4,2.1,D
Sunderland,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.5,3.4,6,1.5,3.5,6,H
Tottenham,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,2.8,3.2,2.2,2.625,3.2,2.375,H
AstonVilla,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.75,3.2,2.25,2.6,3.2,2.375,D
Arsenal,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,1.5,3.4,6,1.444,3.75,6.5,H
Bolton,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2,3.4,3,2.1,3.25,3,H
Chelsea,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.44,3.75,6.5,1.5,3.75,5.5,H
Leicester,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,8,4.5,1.28,8.5,4.5,1.286,A
Middlesbrough,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.91,3.25,3.4,2,3.1,3.4,H
Southampton,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.83,3.5,3.4,1.909,3.25,3.5,H
WestHam,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,1.8,3.25,3.75,1.8,3.25,4,H
Leeds,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.44,3.6,6.5,1.444,3.75,6.5,H
Newcastle,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.5,3.4,6,1.444,3.75,6.5,D
Blackburn,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.75,3.25,2.2,?,?,?,D
AstonVilla,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.75,3.25,2.2,2.6,3.2,2.375,A
Charlton,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2.1,3,3.2,2.2,3.25,2.8,D
Derby,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,3.2,3.5,1.91,3.4,3.4,1.909,A
Everton,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.44,3.75,6.5,1.4,4,6.5,D
Sunderland,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,1,4.5,3.5,1.61,4.333,3.5,1.667,A
Tottenham,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.83,3.2,3.75,1.909,3.25,3.5,D
Bolton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,2.2,3.25,2.75,2.375,3.2,2.6,D
Chelsea,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,1,0,2.62,3.4,2.25,2.75,3.25,2.25,A
Leeds,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.5,3.4,6,1.444,3.75,6.5,A
Leicester,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,2.75,3.2,2.25,2.75,3.25,2.25,D
Liverpool,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.2,5,11,1.2,5.5,10,H
Middlesbrough,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,2.1,3.2,3,1.909,3.25,3.5,A
Newcastle,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.4,3.75,7,1.333,4.333,7.5,H
Southampton,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,?,?,?,1.909,3.25,3.5,A
WestHam,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.67,3.25,4.5,1.727,3.5,4,H
Arsenal,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.17,5.5,12,1.2,5.5,10,H
Blackburn,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,?,?,?,2.7,3.1,2.375,D
Fulham,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.8,3.25,3.75,1.909,3.1,3.75,H
Arsenal,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,?,?,?,1.3,4.5,8,H
Ipswich,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.67,3.25,4.5,1.615,3.6,4.5,H
AstonVilla,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.833,3,4,1.909,3.25,3.5,H
Charlton,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.2,3.25,2.75,2.1,3.25,3,D
Derby,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,3.5,3.2,1.909,3.6,3.4,1.833,A
Fulham,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,0,1.5,3.4,6,1.444,3.75,6.5,D
Ipswich,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,5,3.75,1.533,5,3.8,1.5,A
Middlesbrough,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.75,3.2,2.25,2.375,3.2,2.6,A
Newcastle,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.615,3.25,5,1.571,3.4,5.5,H
Tottenham,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,5,3.25,1.615,4,3.6,1.667,H
Everton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2.375,3.2,2.6,2.2,3.25,2.8,A
Bolton,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,7,3.75,1.4,6.5,4.333,1.364,A
Liverpool,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.4,4,6.5,1.364,4,7.5,H
ManUnited,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,2,0,2.1,3.2,3,2.05,3,3.4,A
Arsenal,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.25,4.5,10,1.333,4.333,7.5,H
Blackburn,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,0,1.8,3.25,3.75,2,3.25,3.25,H
Chelsea,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.615,3.25,5,1.5,3.5,6,A
Leeds,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,1.444,3.75,6,1.571,3.4,5.5,H
Leicester,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.8,3.2,2.2,2.75,3.25,2.2,H
Liverpool,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.25,5,8,1.333,5,6,H
ManUnited,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,1.2,5,11,1.222,5.5,8.5,D
Southampton,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,1,2.75,3.25,2.2,2.6,3.2,2.375,H
Sunderland,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.364,4,7,1.444,3.4,7.5,D
WestHam,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.5,3.4,6,1.571,3.6,5,H
Charlton,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.2,3.25,2.75,2.1,3.2,3.1,H
Chelsea,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.5,3.4,6,1.44,3.6,6.5,H
Coventry,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3,1,2.25,3.2,2.75,2.3,3.2,2.62,A
Derby,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.2,3.25,2.75,2,3.2,3.2,D
Leeds,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.55,3.5,5,1.61,3.5,4.5,H
Leicester,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.35,3.2,2.6,2.4,3.25,2.5,D
Liverpool,Bradford,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.35,4,8,1.33,4,8,H
Sunderland,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,4.3,3.2,1.7,3.75,3,1.9,H
Tottenham,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.45,3.6,6.5,1.44,3.6,6.5,H
ManUnited,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.4,3.75,7,1.4,3.75,7,H
Arsenal,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,1,2.1,3.2,3,2.1,3,3.2,H
Bradford,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,4.5,3.5,1.6,5,3.5,1.57,H
Ipswich,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,6,3.75,1.45,7,3.8,1.4,D
Middlesbrough,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,2.25,3.4,2.65,2.2,3.2,2.8,D
Everton,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.8,3.25,3.75,1.9,3,3.7,H
ManCity,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,0,2.5,3.25,2.4,2.5,3.1,2.5,H
Newcastle,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,1,1.55,3.5,5,1.53,3.4,5.5,H
Southampton,Coventry,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3,0,1.8,3.25,3.75,1.7,3.25,4.33,A
WestHam,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,1.8,3.25,3.75,1.72,3.4,4,A
Arsenal,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.35,3.75,8,1.33,3.75,9,H
Bradford,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.4,3.25,2.5,2.5,3.1,2.5,D
Everton,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.8,3.25,3.75,1.57,3.5,5,D
Ipswich,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.75,3.25,2.2,2.5,3.1,2.5,H
ManCity,Coventry,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.2,3.25,2.75,2.1,3.2,3,A
Middlesbrough,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,2.6,3.4,2.25,2.5,3.1,2.5,A
Newcastle,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.9,3.25,3.4,1.9,3.25,3.4,H
Southampton,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,3.4,3.25,1.9,3.5,3.2,1.9,D
WestHam,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,4,3.2,1.8,4.33,3.4,1.66,D
AstonVilla,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,3,3.2,2.1,3.2,3.2,2,D
Leeds,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,1.45,3.6,6.5,1.4,3.75,7,A
ManUnited,Bradford,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.25,4.5,10,1.2,5.5,9,H
Sunderland,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.25,3.2,2.75,2.1,3.2,3,D
Tottenham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.7,3.4,4,1.66,3.4,4.33,H
Charlton,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,2,3.2,3.2,1.8,3.3,3.75,D
Chelsea,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.2,3.25,2.75,2.2,3,3,D
Coventry,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.5,3.25,2.4,2.5,3.25,2.4,A
Derby,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,2.4,3.25,2.5,2.4,3.25,2.5,D
Leicester,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.55,3.5,5,1.66,3.4,4.33,H
Liverpool,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.55,3.5,5,1.57,3.5,5,H
Bradford,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,4,3.4,1.7,4.5,3.5,1.61,D
Coventry,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,3.5,3.2,1.9,3,3.2,2.1,D
Ipswich,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,2.5,3.25,2.4,2.75,3.2,2.25,A
Leicester,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.8,3.25,3.75,1.66,3.4,4.33,H
Liverpool,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,0,1.4,3.75,7,1.36,3.75,8,H
ManUnited,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.35,3.75,8,1.25,4.5,10,H
Middlesbrough,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,0,1.9,3.2,3.5,1.83,3.3,3.6,A
Newcastle,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,2.5,3.25,2.4,2.4,3.25,2.5,D
Derby,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.1,3.4,2.85,2,3.2,3.2,D
Tottenham,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2,3.2,3.2,1.9,3.25,3.4,H
Arsenal,Coventry,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.25,4.5,10,1.25,4.33,10.5,H
AstonVilla,Bradford,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.5,3.4,6,1.57,3.5,5,H
Charlton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.75,3.2,2.25,2.62,3.25,2.3,H
Everton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,1,0,4.3,3.2,1.7,4.33,3.3,1.7,A
Leeds,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.4,4,6.5,1.5,3.4,6,A
Southampton,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.75,3.2,2.25,2.75,3.25,2.2,H
Sunderland,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.8,3.25,3.75,1.72,3.4,4,H
Chelsea,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,1.5,3.4,6,1.53,3.4,5.5,A
ManCity,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,5,0,2.2,3.25,2.75,2.3,3.25,2.62,D
WestHam,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,2.75,3.2,2.25,2.62,3.25,2.3,D
Bradford,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.2,3.25,2.75,2.2,3.25,2.75,A
Coventry,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,2.4,3.25,2.5,2.2,3.25,2.75,A
Derby,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,1,2.75,3.25,2.2,3.2,3.2,2,D
Ipswich,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,4.3,3.4,1.65,4.5,3.3,1.66,D
Liverpool,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,1.35,3.75,8,1.4,3.75,7,D
ManUnited,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.6,3.5,4.5,1.61,3.5,4.5,D
Middlesbrough,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,0,2.25,3.2,2.75,2.37,3.1,2.62,D
Newcastle,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.5,3.4,6,1.44,3.6,6.5,A
Tottenham,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.55,3.5,5,1.53,3.4,5.5,D
Leicester,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,1.7,3.2,4.3,1.8,3.3,3.75,D
AstonVilla,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.55,3.5,5,1.53,3.4,5.5,H
Charlton,Coventry,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.85,3.25,3.6,1.8,3.3,3.75,D
Everton,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.65,3.25,4.5,1.72,3.4,4,A
Leeds,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.7,3.2,4.3,1.72,3.4,4,H
ManCity,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,2.4,3.25,2.5,2.4,3.25,2.5,A
Southampton,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2.1,3.2,3,2.2,3.25,2.75,A
WestHam,Bradford,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.55,3.5,5,1.44,3.6,6.5,D
Arsenal,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.5,3.25,2.4,2.5,2.9,2.62,H
Chelsea,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.1,3.2,3,2.2,3,3,H
Sunderland,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.1,3.2,3,1.9,3.2,3.5,D
Arsenal,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,1.4,3.75,7,1.53,3.4,5.5,H
Coventry,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,4,1,2.5,3.25,2.4,2.62,3.1,2.37,H
Everton,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.9,3.25,3.4,1.8,3.3,3.75,D
Ipswich,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,4,0,2.4,3.25,2.5,2.37,3.1,2.62,D
Leeds,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.5,3.4,6,1.5,3.6,5.5,H
Leicester,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,3.75,3.2,1.85,3.75,3.3,1.8,A
ManCity,Bradford,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.7,3.5,3.75,1.8,3.3,3.75,H
Sunderland,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,1,2.75,3.2,2.25,3,3.2,2.1,H
Derby,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,3.4,3.25,1.9,3.75,3.2,1.83,A
Middlesbrough,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,2.35,3.2,2.6,2.5,3.1,2.5,A
Bradford,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,2.35,3.2,2.6,2.25,3.2,2.75,A
Charlton,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2.2,3.25,2.75,2.1,3.2,3,H
Chelsea,Coventry,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.4,3.75,7,1.4,3.6,7.5,H
Liverpool,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.5,3.4,6,1.5,3.4,6,H
ManUnited,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.55,3.5,5,1.44,3.6,6.5,H
Newcastle,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.5,3.4,6,1.53,3.4,5.5,A
Tottenham,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.45,3.75,6,1.44,3.6,6.5,H
WestHam,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,3.4,3.25,1.9,3,3.2,2.1,A
AstonVilla,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.8,3.2,4,1.72,3.4,4,D
Southampton,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2,3.2,3.2,1.9,3.25,3.4,A
Arsenal,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.25,4.5,10,1.28,4.5,8,H
AstonVilla,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.6,3.25,5,1.61,3.25,5,H
Chelsea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,0,1.55,3.5,5,1.61,3.25,5,H
Ipswich,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.85,3.2,3.75,2.1,3.2,3,H
Leicester,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.5,3.4,6,1.66,3.1,5,H
ManUnited,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.25,4.5,10,1.2,5,11,H
Sunderland,Coventry,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,1.55,3.5,5,1.61,3.25,5,H
WestHam,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,2.35,3.2,2.6,2.3,3.25,2.62,H
Bradford,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,0,3.5,3.5,1.8,3.75,3.3,1.8,D
Liverpool,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.6,3.25,5,1.72,3.1,4.5,H
Charlton,Bradford,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.7,3.4,4,1.72,3.4,4,H
Coventry,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,6,3.4,1.5,5.5,3.25,1.57,A
Leeds,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,2.37,3.2,2.6,2.5,3.1,2.5,H
ManCity,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.35,3.2,2.6,2.25,3.1,2.8,A
Middlesbrough,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,5,3.5,1.57,4.5,3.3,1.66,A
Newcastle,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.65,3.25,4.5,1.72,3.4,4,H
